,game_id,season,date,away_team,away_score,home_team,home_score,result,away_elo_i,away_elo_n,home_elo_i,home_elo_n,elo_pred,away_back_to_back,home_back_to_back,a_eFGp,a_FTr,a_ORBp,a_TOVp,h_eFGp,h_FTr,h_ORBp,h_TOVp,elo_diff,favorite_is_home,is_upset,away_streak,away_last_5_win_pct,away_last_10_win_pct,away_last_15_win_pct,home_streak,home_last_5_win_pct,home_last_10_win_pct,home_last_15_win_pct,away_vs_home_win_pct,a_eFGp_10,h_eFGp_10,a_TOVp_10,h_TOVp_10,a_ORBp_10,h_ORBp_10,a_FTr_10,h_FTr_10,eFGp_diff,eFGp_roll_diff,FTr_diff,FTr_roll_diff,ORBp_diff,ORBp_roll_diff,TOVp_diff,TOVp_roll_diff,elo_diff_back_to_back,streak_vs_opp_streak,momentum_factor
216,181911160222,1819,2018-11-16,NYK,124,NOP,129,1,1365.658380102744,1364.0527929589778,1577.3911031944156,1578.9966903381817,1,False,False,0.48488241881299,0.2172452407614781,0.2877,0.139952605007384,0.5239687848383501,0.2062430323299888,0.2467,0.1407849829351535,211.73272309167146,1,0,-1,0.2,0.3,0.26666666666666666,-1,0.6,0.3,0.5,0.5,0.5006326137559194,0.5516876476380513,0.11995259933052554,0.12183658718139555,0.2423375,0.23640000000000003,0.16918879656042954,0.19515857793938296,0.039086366025360086,0.05105503388213195,-0.011002208431489302,0.02596978137895342,-0.04100000000000001,-0.0059374999999999845,0.0008323779277695231,0.001883987850870003,0.0,0,0.39999999999999997
217,181911160220,1819,2018-11-16,SAC,104,MEM,112,1,1455.2566641570938,1448.9462121311624,1445.7254171401933,1452.0358691661247,1,False,False,0.5208105147864184,0.1785323110624315,0.2098,0.1253649321655504,0.5232843137254902,0.2181372549019608,0.1816999999999999,0.1254418975937963,-9.53124701690058,0,1,1,0.4,0.7,0.5714285714285714,1,0.6,0.6,0.6153846153846154,0.5,0.5231784167297167,0.5100568820093186,0.11946819982439923,0.12403965809767886,0.2127857142857143,0.19271666666666665,0.15783525030769857,0.22196538749405045,0.0024737989390718473,-0.01312153472039801,0.03960494383952928,0.06413013718635188,-0.028100000000000097,-0.020069047619047653,7.696542824589536e-05,0.0045714582732796355,-0.0,0,0.19999999999999996
218,181911160223,1819,2018-11-16,CHI,104,MIL,123,1,1343.7214387227384,1341.095442023002,1611.416779734781,1614.042776434517,1,False,False,0.4885714285714285,0.1817142857142857,0.1725999999999999,0.1384769324232569,0.5753575357535753,0.187018701870187,0.2099999999999999,0.1293223163449521,267.6953410120425,1,0,-1,0.4,0.3,0.26666666666666666,-1,0.4,0.6,0.7142857142857143,0.5,0.5129934462876488,0.5350345234992548,0.13279981764450222,0.12917142118920538,0.18717142857142854,0.23005714285714288,0.17380154761785624,0.18618953833922863,0.0867861071821468,0.022041077211606086,0.005304416155901298,0.012387990721372394,0.03740000000000002,0.04288571428571433,-0.009154616078304811,-0.003628396455296834,0.0,0,0.0
219,181911160218,1819,2018-11-16,UTA,107,PHI,113,1,1571.2462029875355,1566.307200581568,1580.8118151699791,1585.7508175759467,1,False,False,0.5202863961813843,0.2398568019093079,0.2313,0.1316548838551435,0.5254739336492891,0.2784360189573459,0.2308,0.1541873115969647,9.565612182443601,1,0,-1,0.6,0.5,0.5,-1,0.6,0.6,0.6,0.5,0.5441159127750239,0.5284469604748835,0.13438555870325794,0.12002277306941005,0.2334625,0.2289857142857143,0.23278393728102725,0.1863368252960216,0.00518753746790479,-0.015668952300140426,0.03857921704803799,-0.046447111985005646,-0.0005000000000000004,-0.004476785714285697,0.02253242774182118,-0.014362785633847894,0.0,0,0.0
220,181911160217,1819,2018-11-16,MIA,91,IND,99,1,1482.7192266740888,1478.451799739573,1557.402638175408,1561.6700651099236,1,False,False,0.5266742338251987,0.2236095346197502,0.2482,0.142230447597505,0.5342960288808665,0.1889290012033694,0.1776,0.1204019719378081,74.68341150131914,1,0,1,0.4,0.4,0.42857142857142855,-1,0.4,0.6,0.5714285714285714,0.5,0.5010703813139762,0.5353350312010724,0.12511268190820188,0.11771588488147268,0.23906666666666665,0.22658333333333333,0.18949102179339836,0.15111991974197558,0.007621795055667735,0.03426464988709621,-0.034680533416380804,-0.03837110205142277,-0.0706,-0.012483333333333319,-0.021828475659696894,-0.007396797026729199,0.0,-2,-0.2
221,181911160216,1819,2018-11-16,TOR,116,BOS,123,1,1655.3201634093934,1647.7927048283148,1584.6558447158827,1592.1833032969614,1,False,False,0.539647577092511,0.2004405286343612,0.2494,0.1227282222686442,0.5173961840628507,0.1762065095398428,0.191,0.1131795298975046,-70.66431869351072,0,1,-1,0.6,0.7,0.8,1,0.4,0.6,0.5714285714285714,0.5,0.5483997626706666,0.49973035535153654,0.11639462794892981,0.1224626954538541,0.22986666666666664,0.22161999999999998,0.16893101799488783,0.1806689978806609,-0.022251393029660282,-0.048669407319130054,-0.024234019094518416,0.011737979885773075,-0.05840000000000001,-0.008246666666666652,-0.009548692371139603,0.006068067504924293,-0.0,2,5.551115123125783e-17
222,181911160219,1819,2018-11-16,BRK,115,WAS,104,0,1445.8064608278626,1461.2338796834208,1448.150166753519,1432.7227478979607,1,False,False,0.50542888165038,0.1824104234527687,0.2531,0.1046171014088436,0.5241460541813898,0.2355712603062426,0.2103,0.1399087474156982,2.3437059256564226,1,1,-1,0.4,0.4,0.4,1,0.6,0.4,0.35714285714285715,0.5,0.5427910739496535,0.5092767981141718,0.13411523339438544,0.13275564119867214,0.20032222222222218,0.20604999999999996,0.16755335944999572,0.21289775312591008,0.018717172531009796,-0.03351427583548172,0.05316083685347389,0.04534439367591436,-0.042800000000000005,0.005727777777777776,0.035291646006854596,-0.0013595921957132995,0.0,2,0.39999999999999997
225,181911170231,1819,2018-11-17,SAC,112,HOU,132,1,1448.9462121311624,1444.125678516195,1614.2782233286937,1619.098756943661,1,True,False,0.528021978021978,0.1758241758241758,0.2029,0.1313710674543206,0.4982142857142857,0.2071428571428571,0.248,0.1168049637437392,165.3320111975313,1,0,-1,0.4,0.6,0.5333333333333333,1,0.6,0.6,0.5,0.5,0.5228824289868044,0.5128154481179906,0.12020529136704314,0.12467342059521334,0.21241249999999998,0.20154999999999998,0.1604223829020402,0.18253541913913604,-0.029807692307692313,-0.010066980868813746,0.03131868131868129,0.022113036237095846,0.0451,-0.010862499999999997,-0.014566103710581382,0.004468129228170206,165.3320111975313,2,0.39999999999999997
232,181911170224,1819,2018-11-17,LAC,127,BRK,119,0,1565.558602467065,1574.493989482153,1461.2338796834208,1452.2984926683328,0,False,False,0.5443181818181818,0.2772727272727273,0.2107,0.126929851828826,0.4935064935064935,0.2034632034632034,0.2677,0.1003321339606974,-104.32472278364412,0,0,1,0.8,0.7,0.6428571428571429,1,0.4,0.5,0.4666666666666667,0.5,0.51381934949773,0.5389721736797307,0.12901404760876864,0.13758632969058776,0.2412,0.20774999999999996,0.24838396433039092,0.16602455311618883,-0.05081168831168831,0.02515282418200071,-0.07380952380952388,-0.0823594112142021,0.056999999999999995,-0.033450000000000035,-0.02659771786812859,0.008572282081819121,-0.0,0,-0.4
223,181911170232,1819,2018-11-17,GSW,109,DAL,112,1,1588.9662860268477,1582.516405884266,1448.3933671395926,1454.8432472821742,0,False,False,0.562929061784897,0.2151029748283753,0.244,0.1245564357145417,0.5452352231604343,0.2255729794933654,0.2241999999999999,0.164848873681209,-140.57291888725513,0,1,-1,0.4,0.7,0.7333333333333333,1,0.8,0.4,0.42857142857142855,0.5,0.5655094713265363,0.507906651335794,0.1340586413339995,0.1262078548513311,0.2129428571428571,0.2264,0.18668915269988126,0.17951981124382407,-0.01769383862446272,-0.05760281999074224,0.010470004664990123,-0.007169341456057188,-0.019800000000000095,0.01345714285714289,0.040292437966667316,-0.007850786482668404,-0.0,2,0.6000000000000001
228,181911170225,1819,2018-11-17,PHI,122,CHO,119,0,1585.7508175759467,1592.0650833030174,1520.062590809734,1513.748325082663,1,False,False,0.5351089588377724,0.288135593220339,0.2261999999999999,0.1543047518849728,0.5244565217391305,0.2043478260869565,0.2308999999999999,0.1028734217282734,-65.68822676621267,0,0,1,0.6,0.6,0.6,-1,0.6,0.5,0.5,0.5,0.5250808929379925,0.5406471519206,0.1293693066326103,0.10711081990511785,0.2288,0.22759999999999994,0.2236865052162344,0.2083972074973669,-0.010652437098641943,0.01556625898260744,-0.08378776713338248,-0.0152892977188675,0.00470000000000001,-0.0012000000000000621,-0.0514313301566994,-0.022258486727492435,-0.0,-2,-0.2
227,181911170230,1819,2018-11-17,TOR,122,CHI,83,0,1647.7927048283148,1658.4096297437684,1341.095442023002,1330.4785171075484,0,True,False,0.5322757111597374,0.2067833698030634,0.2461999999999999,0.122430680093806,0.4887133182844244,0.1749435665914221,0.1631,0.1311329170383586,-306.6972628053127,0,0,-1,0.4,0.6,0.7333333333333333,-1,0.2,0.2,0.26666666666666666,0.5,0.5471494504452158,0.5148118464267258,0.11729942713746044,0.13397265570749695,0.23265714285714284,0.18699999999999994,0.17343237665766972,0.1745256585719855,-0.043562392875312994,-0.03233760401848995,-0.03183980321164129,0.0010932819143157635,-0.0830999999999999,-0.045657142857142896,0.008702236944552605,0.016673228570036502,-306.6972628053127,0,-0.2
226,181911170233,1819,2018-11-17,OKC,110,PHO,100,0,1584.8105876182108,1589.6793631556568,1309.7587357974892,1304.8899602600432,0,False,False,0.5321151716500554,0.2059800664451827,0.2665999999999999,0.1182279713471034,0.5041966426858513,0.1942446043165467,0.1835999999999999,0.1622074797696289,-275.0518518207216,0,0,1,0.8,0.9,0.6428571428571429,1,0.2,0.2,0.21428571428571427,0.5,0.4974839512570746,0.5208558871118267,0.11343451037176622,0.15306106305614112,0.2606,0.19537499999999997,0.2392779939387538,0.19707808101217186,-0.027918528964204103,0.023371935854752113,-0.01173546212863602,-0.04219991292658193,-0.08299999999999999,-0.06522500000000003,0.0439795084225255,0.0396265526843749,-0.0,0,-0.6000000000000001
229,181911170228,1819,2018-11-17,LAL,117,ORL,130,1,1526.4304020111767,1512.8840198892706,1398.3249979907723,1411.8713801126785,0,False,False,0.5356359649122807,0.1677631578947368,0.246,0.1437563797209935,0.5133333333333334,0.1422222222222222,0.1946,0.116393263739861,-128.10540402040442,0,1,1,0.8,0.7,0.5714285714285714,1,0.6,0.5,0.4666666666666667,0.5,0.5309165678701654,0.4803539573390165,0.1280145545271761,0.114263280031319,0.21529999999999994,0.20766666666666667,0.18608031928787552,0.1520670747640026,-0.022302631578947296,-0.05056261053114891,-0.025540935672514614,-0.034013244523872915,-0.0514,-0.00763333333333327,-0.027363115981132502,-0.013751274495857113,-0.0,0,-0.20000000000000007
231,181911170229,1819,2018-11-17,UTA,98,BOS,86,0,1566.307200581568,1583.7393990038051,1592.1833032969614,1574.7511048747242,1,True,True,0.5107398568019093,0.2291169451073985,0.2386,0.1316548838551435,0.5302013422818792,0.1711409395973154,0.1934,0.1188675167495137,25.876102715393472,1,1,-1,0.6,0.4,0.4666666666666667,1,0.6,0.6,0.6,0.5,0.541468188709064,0.5026746601367557,0.13408215038680077,0.12091550119446252,0.2332222222222222,0.21651666666666666,0.233569811128614,0.1799252498238579,0.019461485479969953,-0.03879352857230833,-0.057976005510083084,-0.05364456130475609,-0.04520000000000002,-0.01670555555555553,-0.012787367105629818,-0.013166649192338245,0.0,2,0.2
230,181911170227,1819,2018-11-17,DEN,115,NOP,125,1,1580.777281823746,1573.8055462477262,1578.9966903381817,1585.9684259142014,1,False,True,0.5313211845102506,0.1902050113895216,0.281,0.1254345410887718,0.5310765815760267,0.2064372918978912,0.2493999999999999,0.1394178454842219,-1.7805914855644005,0,1,1,0.2,0.6,0.6666666666666666,1,0.8,0.4,0.5333333333333333,0.5,0.516544226357136,0.5477278100952369,0.11196340939030143,0.12454350086050382,0.25998,0.23787142857142857,0.2196952364304921,0.19674207142375524,-0.0002446029342239031,0.031183583738100817,0.016232280508369612,-0.02295316500673686,-0.03160000000000013,-0.022108571428571422,0.013983304395450091,0.012580091470202392,1.7805914855644005,0,0.6000000000000001
224,181911170226,1819,2018-11-17,ATL,89,IND,97,1,1329.263751239373,1327.419238335401,1561.6700651099236,1563.514578013896,1,False,True,0.5039637599093998,0.1970554926387316,0.2136999999999999,0.1527529864067005,0.5242424242424243,0.1975757575757575,0.1732,0.1281954603725209,232.40631387055055,1,0,-1,0.0,0.1,0.2,1,0.4,0.6,0.6,0.5,0.509173295822085,0.5351866022981858,0.14599329513425074,0.11809961160380632,0.18935555555555553,0.21958571428571427,0.17787413277763447,0.15652121709360325,0.0202786643330245,0.026013306476100784,0.0005202649370258938,-0.02135291568403122,-0.0404999999999999,0.030230158730158746,-0.024557526034179628,-0.027893683530444427,-232.40631387055055,2,0.6000000000000001
233,181911180234,1819,2018-11-18,MEM,100,MIN,87,0,1452.0358691661247,1472.2616443691902,1514.4721401583392,1494.2463649552735,1,False,False,0.5384138785625775,0.2267657992565055,0.1795,0.1242687263411463,0.5065934065934066,0.1956043956043956,0.2391,0.1203138622493461,62.43627099221453,1,1,1,0.8,0.7,0.6428571428571429,1,0.6,0.5,0.4666666666666667,0.5,0.5141901580590196,0.4908481759437039,0.12595493853776762,0.10619041890912315,0.19959999999999997,0.25047499999999995,0.21781188596553316,0.21275125740491865,-0.03182047196917093,-0.023341982115315685,-0.031161403652109898,-0.005060628560614511,0.059600000000000014,0.050874999999999976,-0.003954864091800195,-0.019764519628644478,0.0,0,-0.20000000000000007
234,181911180235,1819,2018-11-18,LAL,113,MIA,97,0,1512.8840198892706,1530.4880834593291,1478.451799739573,1460.8477361695143,1,True,False,0.5335164835164835,0.1703296703296703,0.2461999999999999,0.1446217715316296,0.5176537585421412,0.2129840546697038,0.2394,0.1464154063458159,-34.432220149697514,0,0,-1,0.8,0.6,0.5333333333333333,-1,0.2,0.3,0.4,0.5,0.5315907674476105,0.4993804033384602,0.13026338669772144,0.12579172368642028,0.21968571428571423,0.25253749999999997,0.18346358194599857,0.1936614948783986,-0.015862724974342268,-0.03221036410915029,0.04265438434003349,0.010197912932400022,-0.0067999999999998895,0.032851785714285736,0.0017936348141862901,-0.004471663011301169,-34.432220149697514,0,-0.6000000000000001
235,181911180236,1819,2018-11-18,NYK,117,ORL,131,1,1364.0527929589778,1357.1692987279455,1411.8713801126785,1418.7548743437103,1,False,True,0.4894561598224196,0.2241953385127636,0.2845,0.1339636165056827,0.5375560538116592,0.147982062780269,0.2019,0.118574190959174,47.81858715370072,1,0,-1,0.2,0.3,0.2,1,0.8,0.6,0.4666666666666667,0.5,0.49888259209559394,0.4836518949384482,0.12217482218350982,0.1144762784021732,0.24737777777777778,0.20636000000000002,0.17452840147165716,0.15108258950982456,0.048099893989239584,-0.015230697157145756,-0.07621327573249459,-0.023445811961832597,-0.08259999999999998,-0.041017777777777764,-0.015389425546508698,-0.0076985437813366225,-47.81858715370072,2,0.8
236,181911180237,1819,2018-11-18,POR,119,WAS,109,0,1618.2188899553391,1625.5889671326818,1432.7227478979607,1425.352670720618,0,False,False,0.5202247191011237,0.2033707865168539,0.2693,0.1322051824431517,0.5135294117647059,0.2458823529411764,0.2249999999999999,0.1330357142857142,-185.4961420573784,0,0,-1,0.6,0.7,0.6666666666666666,-1,0.6,0.4,0.3333333333333333,0.5,0.5140929828996371,0.5114009775523458,0.12316660926109214,0.13377751351539016,0.2484666666666667,0.20665714285714282,0.20178623606499912,0.2161368255802433,-0.006695307336417766,-0.002692005347291304,0.04251156642432252,0.014350589515244178,-0.04430000000000009,-0.04180952380952388,0.0008305318425625152,0.010610904254298018,-0.0,0,0.0
237,181911180238,1819,2018-11-18,GSW,92,SAS,104,1,1582.516405884266,1571.9549935860614,1508.1802338554903,1518.7416461536952,1,True,False,0.5563139931740614,0.2081911262798634,0.2407,0.1243425054567574,0.4898762654668165,0.2035995500562429,0.2077,0.115898799683749,-74.33617202877576,0,1,-1,0.4,0.6,0.6666666666666666,-1,0.2,0.5,0.5,0.5,0.5651869201338313,0.501997100186986,0.13287086563156725,0.09879151588199667,0.21682499999999996,0.2404142857142857,0.19024088046594304,0.21477634037217405,-0.06643772770724488,-0.06318981994684536,-0.004591576223620497,0.024535459906231016,-0.033,0.02358928571428573,-0.008443705773008403,-0.03407934974957058,-74.33617202877576,0,-0.2
242,181911190239,1819,2018-11-19,BOS,112,CHO,117,1,1574.7511048747242,1568.6894357102226,1513.748325082663,1519.809994247165,1,False,False,0.5177975528364849,0.1635150166852057,0.2075,0.1193595864594177,0.5219486081370449,0.2002141327623126,0.2297,0.1102080176332828,-61.00277979206112,0,1,-1,0.4,0.5,0.5333333333333333,-1,0.4,0.5,0.4666666666666667,0.5,0.4960789658123925,0.5383342047518186,0.12255601021062762,0.10650547730842579,0.22197777777777775,0.2280714285714285,0.17630246436057517,0.20781872443873683,0.004151055300560036,0.042255238939426065,0.03669911607710688,0.03151626007816166,0.022199999999999998,0.006093650793650762,-0.009151568826134895,-0.016050532902201833,-0.0,0,0.0
239,181911190245,1819,2018-11-19,DEN,98,MIL,104,1,1573.8055462477262,1569.5161097700277,1614.042776434517,1618.3322129122157,1,False,False,0.5369318181818182,0.175,0.2831,0.1257048450238839,0.5719780219780219,0.1901098901098901,0.2177,0.1281607204710772,40.23723018679084,1,0,-1,0.2,0.5,0.6,1,0.6,0.6,0.7333333333333333,0.5,0.5190070527159886,0.5400749000310449,0.11420859800671317,0.12919028308367372,0.26348333333333335,0.22754999999999997,0.21478019892366365,0.1862931837805984,0.03504620379620371,0.021067847315056287,0.015109890109890112,-0.02848701514306526,-0.06540000000000001,-0.03593333333333337,0.0024558754471933064,0.014981685076960558,0.0,2,0.6
240,181911190244,1819,2018-11-19,DAL,88,MEM,98,1,1454.8432472821742,1448.446109097752,1472.2616443691902,1478.6587825536124,1,False,False,0.5504252733900366,0.2308626974483596,0.222,0.1620934231265224,0.5271604938271606,0.2234567901234568,0.1908,0.1237576634553139,17.418397087016046,1,0,1,0.8,0.5,0.4666666666666667,1,0.8,0.7,0.6666666666666666,0.5,0.5049017597104187,0.5119465151116289,0.12044204288489281,0.12423997802569564,0.22499999999999995,0.19114285714285711,0.17235590814385907,0.22141851140946622,-0.02326477956287598,0.00704475540121019,-0.007405907324902816,0.04906260326560716,-0.031200000000000006,-0.033857142857142836,-0.03833575967120849,0.00379793514080283,0.0,0,0.0
246,181911190242,1819,2018-11-19,PHO,114,PHI,119,1,1304.8899602600432,1303.8454551767322,1592.0650833030174,1593.1095883863284,1,False,False,0.5047732696897375,0.1921241050119332,0.1808999999999999,0.1576683314498195,0.5332125603864735,0.3007246376811594,0.2113,0.1505971351521731,287.1751230429743,1,0,-1,0.2,0.2,0.2,1,0.6,0.7,0.6,0.5,0.5196906418342409,0.5280753321216841,0.148230854399629,0.12429334038535439,0.19398333333333329,0.22921249999999999,0.19126917000458055,0.19784922450368714,0.028439290696736008,0.008384690287443264,0.10860053266922623,0.006580054499106591,0.030400000000000094,0.0352291666666667,-0.007071196297646409,-0.023937514014274602,0.0,2,0.6
241,181911190243,1819,2018-11-19,LAC,127,ATL,119,0,1574.493989482153,1579.3703681095328,1327.419238335401,1322.5428597080208,0,False,False,0.5396205357142858,0.2555803571428571,0.2166,0.1205898566703417,0.5034246575342466,0.204337899543379,0.2068999999999999,0.1569575957184026,-247.07475114675208,0,0,1,0.8,0.7,0.6666666666666666,-1,0.0,0.1,0.2,0.5,0.5181763255435088,0.5215931659714873,0.1287163053544911,0.14660319610540684,0.23684285714285716,0.18933333333333333,0.25251093046501044,0.1787061563641176,-0.03619587818003922,0.003416840427978518,-0.0512424575994781,-0.07380477410089284,-0.009700000000000097,-0.047509523809523835,0.0363677390480609,0.017886890750915735,-0.0,-2,-1.0
243,181911190241,1819,2018-11-19,UTA,94,IND,121,1,1583.7393990038051,1568.992542554449,1563.514578013896,1578.261434463252,1,False,False,0.5041866028708134,0.2272727272727273,0.2352,0.1284881827065764,0.5047732696897375,0.1909307875894988,0.1800999999999999,0.1325694367189528,-20.224820989909176,0,1,1,0.6,0.4,0.4666666666666667,1,0.6,0.6,0.6,0.5,0.5383953555183485,0.5338185800412156,0.13383942373363505,0.11936159269989563,0.23375999999999997,0.21378750000000002,0.23312452452649243,0.16165303465387254,0.0005866668189240531,-0.004576775477132866,-0.03634193968322849,-0.07147148987261989,-0.05510000000000009,-0.01997249999999995,0.004081254012376412,-0.014477831033739424,-0.0,0,0.0
